plataforma,equipamento,tipo_sensor,valor,unidade,timestamp
Plataforma B,SensorBox 2,umidade,82.41,%,2025-03-22T16:35:02.046929+00:00
Plataforma B,SensorBox 2,pressao,95.36,Pa,2025-03-22T16:35:02.046929+00:00
Plataforma A,SensorBox 3,temperatura,52.59,C,2025-03-22T16:35:02.046934+00:00
Plataforma A,SensorBox 3,umidade,62.59,%,2025-03-22T16:35:02.046934+00:00
Plataforma A,SensorBox 3,pressao,80.71,Pa,2025-03-22T16:35:02.046934+00:00
Plataforma A,SensorBox 3,temperatura,49.92,C,2025-03-22T16:35:02.046940+00:00
Plataforma A,SensorBox 3,umidade,50.48,%,2025-03-22T16:35:02.046940+00:00
Plataforma A,SensorBox 3,pressao,61.69,Pa,2025-03-22T16:35:02.046940+00:00
Plataforma A,SensorBox 3,temperatura,53.51,C,2025-03-22T16:35:02.046947+00:00
Plataforma A,SensorBox 3,umidade,40.44,%,2025-03-22T16:35:02.046947+00:00
Plataforma A,SensorBox 3,pressao,60.76,Pa,2025-03-22T16:35:02.046947+00:00
Plataforma B,SensorBox 2,temperatura,11.21,C,2025-03-22T16:35:02.046952+00:00
Plataforma B,SensorBox 2,umidade,84.47,%,2025-03-22T16:35:02.046952+00:00
Plataforma B,SensorBox 2,pressao,80.68,Pa,2025-03-22T16:35:02.046952+00:00
Plataforma C,SensorBox 3,temperatura,34.03,C,2025-03-22T16:35:02.046959+00:00
Plataforma C,SensorBox 3,umidade,64.51,%,2025-03-22T16:35:02.046959+00:00
Plataforma C,SensorBox 3,pressao,17.32,Pa,2025-03-22T16:35:02.046959+00:00
Plataforma A,SensorBox 1,temperatura,67.03,C,2025-03-22T16:35:02.046964+00:00
Plataforma A,SensorBox 1,umidade,49.54,%,2025-03-22T16:35:02.046964+00:00
Plataforma A,SensorBox 1,pressao,61.28,Pa,2025-03-22T16:35:02.046964+00:00
Plataforma A,SensorBox 3,temperatura,43.39,C,2025-03-22T16:35:02.046972+00:00
Plataforma A,SensorBox 3,umidade,73.65,%,2025-03-22T16:35:02.046972+00:00
Plataforma A,SensorBox 3,pressao,45.14,Pa,2025-03-22T16:35:02.046972+00:00
Plataforma B,SensorBox 2,temperatura,45.61,C,2025-03-22T16:35:02.046977+00:00
Plataforma B,SensorBox 2,umidade,15.79,%,2025-03-22T16:35:02.046977+00:00
Plataforma B,SensorBox 2,pressao,78.02,Pa,2025-03-22T16:35:02.046977+00:00
Plataforma B,SensorBox 3,temperatura,69.89,C,2025-03-22T16:35:02.046983+00:00
Plataforma B,SensorBox 3,umidade,28.08,%,2025-03-22T16:35:02.046983+00:00
Plataforma B,SensorBox 3,pressao,26.51,Pa,2025-03-22T16:35:02.046983+00:00
Plataforma C,SensorBox 1,temperatura,49.83,C,2025-03-22T16:35:02.046989+00:00
Plataforma C,SensorBox 1,umidade,20.71,%,2025-03-22T16:35:02.046989+00:00
Plataforma C,SensorBox 1,pressao,49.36,Pa,2025-03-22T16:35:02.046989+00:00
Plataforma C,SensorBox 1,temperatura,16.66,C,2025-03-22T16:35:02.046994+00:00
Plataforma C,SensorBox 1,umidade,27.96,%,2025-03-22T16:35:02.046994+00:00
Plataforma C,SensorBox 1,pressao,49.54,Pa,2025-03-22T16:35:02.046994+00:00
Plataforma C,SensorBox 1,temperatura,73.73,C,2025-03-22T16:35:02.046999+00:00
Plataforma C,SensorBox 1,umidade,29.36,%,2025-03-22T16:35:02.046999+00:00
Plataforma C,SensorBox 1,pressao,21.93,Pa,2025-03-22T16:35:02.046999+00:00
Plataforma B,SensorBox 1,temperatura,21.79,C,2025-03-22T16:35:02.047006+00:00
Plataforma B,SensorBox 1,umidade,25.15,%,2025-03-22T16:35:02.047006+00:00
Plataforma B,SensorBox 1,pressao,50.19,Pa,2025-03-22T16:35:02.047006+00:00
Plataforma C,SensorBox 1,temperatura,36.52,C,2025-03-22T16:35:02.047011+00:00
Plataforma C,SensorBox 1,umidade,58.69,%,2025-03-22T16:35:02.047011+00:00
Plataforma C,SensorBox 1,pressao,85.08,Pa,2025-03-22T16:35:02.047011+00:00
Plataforma B,SensorBox 1,temperatura,55.78,C,2025-03-22T16:35:02.047017+00:00
Plataforma B,SensorBox 1,umidade,57.38,%,2025-03-22T16:35:02.047017+00:00
Plataforma B,SensorBox 1,pressao,92.22,Pa,2025-03-22T16:35:02.047017+00:00
Plataforma C,SensorBox 3,temperatura,32.9,C,2025-03-22T16:35:02.047022+00:00
Plataforma C,SensorBox 3,umidade,70.09,%,2025-03-22T16:35:02.047022+00:00
Plataforma C,SensorBox 3,pressao,62.98,Pa,2025-03-22T16:35:02.047022+00:00
Plataforma B,SensorBox 1,temperatura,57.64,C,2025-03-22T16:35:02.047028+00:00
Plataforma B,SensorBox 1,umidade,88.98,%,2025-03-22T16:35:02.047028+00:00
Plataforma B,SensorBox 1,pressao,54.43,Pa,2025-03-22T16:35:02.047028+00:00
Plataforma A,SensorBox 1,temperatura,35.27,C,2025-03-22T16:35:02.047033+00:00
Plataforma A,SensorBox 1,umidade,44.26,%,2025-03-22T16:35:02.047033+00:00
Plataforma A,SensorBox 1,pressao,85.75,Pa,2025-03-22T16:35:02.047033+00:00
Plataforma A,SensorBox 3,temperatura,53.07,C,2025-03-22T16:35:02.047042+00:00
Plataforma A,SensorBox 3,umidade,70.93,%,2025-03-22T16:35:02.047042+00:00
Plataforma A,SensorBox 3,pressao,88.44,Pa,2025-03-22T16:35:02.047042+00:00
Plataforma B,SensorBox 2,temperatura,39.07,C,2025-03-22T16:35:02.047047+00:00
Plataforma B,SensorBox 2,umidade,89.63,%,2025-03-22T16:35:02.047047+00:00
Plataforma B,SensorBox 2,pressao,58.32,Pa,2025-03-22T16:35:02.047047+00:00
Plataforma C,SensorBox 1,temperatura,68.08,C,2025-03-22T16:35:02.047054+00:00
Plataforma C,SensorBox 1,umidade,78.85,%,2025-03-22T16:35:02.047054+00:00
Plataforma C,SensorBox 1,pressao,34.06,Pa,2025-03-22T16:35:02.047054+00:00
Plataforma B,SensorBox 1,temperatura,35.11,C,2025-03-22T16:35:02.047059+00:00
Plataforma B,SensorBox 1,umidade,49.47,%,2025-03-22T16:35:02.047059+00:00
Plataforma B,SensorBox 1,pressao,85.51,Pa,2025-03-22T16:35:02.047059+00:00
Plataforma A,SensorBox 3,temperatura,92.89,C,2025-03-22T16:35:02.047065+00:00
Plataforma A,SensorBox 3,umidade,13.48,%,2025-03-22T16:35:02.047065+00:00
Plataforma A,SensorBox 3,pressao,24.99,Pa,2025-03-22T16:35:02.047065+00:00
Plataforma A,SensorBox 3,temperatura,62.66,C,2025-03-22T16:35:02.047070+00:00
Plataforma A,SensorBox 3,umidade,80.38,%,2025-03-22T16:35:02.047070+00:00
Plataforma A,SensorBox 3,pressao,53.28,Pa,2025-03-22T16:35:02.047070+00:00
Plataforma A,SensorBox 2,temperatura,61.51,C,2025-03-22T16:35:02.047076+00:00
Plataforma A,SensorBox 2,umidade,44.12,%,2025-03-22T16:35:02.047076+00:00
Plataforma A,SensorBox 2,pressao,33.55,Pa,2025-03-22T16:35:02.047076+00:00
Plataforma B,SensorBox 1,temperatura,87.87,C,2025-03-22T16:35:02.047081+00:00
Plataforma B,SensorBox 1,umidade,97.28,%,2025-03-22T16:35:02.047081+00:00
Plataforma B,SensorBox 1,pressao,16.97,Pa,2025-03-22T16:35:02.047081+00:00
Plataforma C,SensorBox 3,temperatura,84.34,C,2025-03-22T16:35:02.047086+00:00
Plataforma C,SensorBox 3,umidade,34.85,%,2025-03-22T16:35:02.047086+00:00
Plataforma C,SensorBox 3,pressao,47.45,Pa,2025-03-22T16:35:02.047086+00:00
Plataforma B,SensorBox 3,temperatura,49.2,C,2025-03-22T16:35:02.047092+00:00
Plataforma B,SensorBox 3,umidade,15.42,%,2025-03-22T16:35:02.047092+00:00
Plataforma B,SensorBox 3,pressao,97.16,Pa,2025-03-22T16:35:02.047092+00:00
Plataforma B,SensorBox 2,temperatura,56.35,C,2025-03-22T16:35:02.047098+00:00
Plataforma B,SensorBox 2,umidade,99.79,%,2025-03-22T16:35:02.047098+00:00
Plataforma B,SensorBox 2,pressao,55.69,Pa,2025-03-22T16:35:02.047098+00:00
Plataforma A,SensorBox 3,temperatura,19.52,C,2025-03-22T16:35:02.047104+00:00
Plataforma A,SensorBox 3,umidade,38.07,%,2025-03-22T16:35:02.047104+00:00
Plataforma A,SensorBox 3,pressao,12.83,Pa,2025-03-22T16:35:02.047104+00:00
Plataforma C,SensorBox 1,temperatura,30.86,C,2025-03-22T16:35:02.047109+00:00
Plataforma C,SensorBox 1,umidade,24.58,%,2025-03-22T16:35:02.047109+00:00
Plataforma C,SensorBox 1,pressao,64.42,Pa,2025-03-22T16:35:02.047109+00:00
Plataforma B,SensorBox 3,temperatura,38.44,C,2025-03-22T16:35:02.047116+00:00
Plataforma B,SensorBox 3,umidade,10.95,%,2025-03-22T16:35:02.047116+00:00
Plataforma B,SensorBox 3,pressao,77.4,Pa,2025-03-22T16:35:02.047116+00:00
Plataforma A,SensorBox 2,temperatura,54.75,C,2025-03-22T16:35:02.047121+00:00
Plataforma A,SensorBox 2,umidade,13.6,%,2025-03-22T16:35:02.047121+00:00
Plataforma A,SensorBox 2,pressao,25.72,Pa,2025-03-22T16:35:02.047121+00:00
Plataforma B,SensorBox 1,temperatura,46.37,C,2025-03-22T16:35:02.047128+00:00
Plataforma B,SensorBox 1,umidade,13.93,%,2025-03-22T16:35:02.047128+00:00
Plataforma B,SensorBox 1,pressao,60.14,Pa,2025-03-22T16:35:02.047128+00:00
Plataforma A,SensorBox 1,temperatura,95.73,C,2025-03-22T16:35:02.047134+00:00
Plataforma A,SensorBox 1,umidade,37.26,%,2025-03-22T16:35:02.047134+00:00
Plataforma A,SensorBox 1,pressao,52.63,Pa,2025-03-22T16:35:02.047134+00:00
Plataforma B,SensorBox 2,temperatura,82.0,C,2025-03-22T16:35:02.047139+00:00
Plataforma B,SensorBox 2,umidade,79.5,%,2025-03-22T16:35:02.047139+00:00
Plataforma B,SensorBox 2,pressao,55.84,Pa,2025-03-22T16:35:02.047139+00:00
Plataforma B,SensorBox 2,temperatura,49.54,C,2025-03-22T16:35:02.047147+00:00
Plataforma B,SensorBox 2,umidade,46.66,%,2025-03-22T16:35:02.047147+00:00
Plataforma B,SensorBox 2,pressao,48.53,Pa,2025-03-22T16:35:02.047147+00:00
Plataforma A,SensorBox 1,temperatura,70.41,C,2025-03-22T16:35:02.047152+00:00
Plataforma A,SensorBox 1,umidade,57.01,%,2025-03-22T16:35:02.047152+00:00
Plataforma A,SensorBox 1,pressao,77.62,Pa,2025-03-22T16:35:02.047152+00:00
Plataforma C,SensorBox 2,temperatura,48.14,C,2025-03-22T16:35:02.047157+00:00
Plataforma C,SensorBox 2,umidade,94.85,%,2025-03-22T16:35:02.047157+00:00
Plataforma C,SensorBox 2,pressao,62.41,Pa,2025-03-22T16:35:02.047157+00:00
Plataforma C,SensorBox 3,temperatura,18.36,C,2025-03-22T16:35:02.047163+00:00
Plataforma C,SensorBox 3,umidade,70.69,%,2025-03-22T16:35:02.047163+00:00
Plataforma C,SensorBox 3,pressao,10.36,Pa,2025-03-22T16:35:02.047163+00:00
Plataforma C,SensorBox 2,temperatura,21.05,C,2025-03-22T16:35:02.047168+00:00
Plataforma C,SensorBox 2,umidade,17.84,%,2025-03-22T16:35:02.047168+00:00
Plataforma C,SensorBox 2,pressao,20.94,Pa,2025-03-22T16:35:02.047168+00:00
Plataforma B,SensorBox 1,temperatura,70.28,C,2025-03-22T16:35:02.047174+00:00
Plataforma B,SensorBox 1,umidade,26.45,%,2025-03-22T16:35:02.047174+00:00
Plataforma B,SensorBox 1,pressao,41.01,Pa,2025-03-22T16:35:02.047174+00:00
Plataforma C,SensorBox 1,temperatura,60.32,C,2025-03-22T16:35:02.047179+00:00
Plataforma C,SensorBox 1,umidade,46.8,%,2025-03-22T16:35:02.047179+00:00
Plataforma C,SensorBox 1,pressao,93.15,Pa,2025-03-22T16:35:02.047179+00:00
Plataforma C,SensorBox 3,temperatura,31.86,C,2025-03-22T16:35:02.047185+00:00
Plataforma C,SensorBox 3,umidade,73.74,%,2025-03-22T16:35:02.047185+00:00
Plataforma C,SensorBox 3,pressao,89.63,Pa,2025-03-22T16:35:02.047185+00:00
Plataforma C,SensorBox 2,temperatura,66.4,C,2025-03-22T16:35:02.047193+00:00
Plataforma C,SensorBox 2,umidade,12.23,%,2025-03-22T16:35:02.047193+00:00
Plataforma C,SensorBox 2,pressao,39.97,Pa,2025-03-22T16:35:02.047193+00:00
Plataforma A,SensorBox 2,temperatura,55.67,C,2025-03-22T16:35:02.047198+00:00
Plataforma A,SensorBox 2,umidade,23.31,%,2025-03-22T16:35:02.047198+00:00
Plataforma A,SensorBox 2,pressao,14.5,Pa,2025-03-22T16:35:02.047198+00:00
Plataforma B,SensorBox 3,temperatura,86.36,C,2025-03-22T16:35:02.047204+00:00
Plataforma B,SensorBox 3,umidade,40.22,%,2025-03-22T16:35:02.047204+00:00
Plataforma B,SensorBox 3,pressao,24.75,Pa,2025-03-22T16:35:02.047204+00:00
Plataforma A,SensorBox 1,temperatura,30.24,C,2025-03-22T16:35:02.047209+00:00
Plataforma A,SensorBox 1,umidade,23.6,%,2025-03-22T16:35:02.047209+00:00
Plataforma A,SensorBox 1,pressao,94.28,Pa,2025-03-22T16:35:02.047209+00:00
Plataforma C,SensorBox 3,temperatura,93.6,C,2025-03-22T16:35:02.047215+00:00
Plataforma C,SensorBox 3,umidade,22.97,%,2025-03-22T16:35:02.047215+00:00
Plataforma C,SensorBox 3,pressao,96.91,Pa,2025-03-22T16:35:02.047215+00:00
Plataforma B,SensorBox 3,temperatura,45.34,C,2025-03-22T16:35:02.047220+00:00
Plataforma B,SensorBox 3,umidade,25.12,%,2025-03-22T16:35:02.047220+00:00
Plataforma B,SensorBox 3,pressao,80.38,Pa,2025-03-22T16:35:02.047220+00:00
Plataforma A,SensorBox 1,temperatura,32.22,C,2025-03-22T16:35:02.047225+00:00
Plataforma A,SensorBox 1,umidade,22.45,%,2025-03-22T16:35:02.047225+00:00
Plataforma A,SensorBox 1,pressao,34.68,Pa,2025-03-22T16:35:02.047225+00:00
Plataforma C,SensorBox 2,temperatura,45.98,C,2025-03-22T16:35:02.047231+00:00
Plataforma C,SensorBox 2,umidade,63.25,%,2025-03-22T16:35:02.047231+00:00
Plataforma C,SensorBox 2,pressao,65.64,Pa,2025-03-22T16:35:02.047231+00:00
Plataforma C,SensorBox 3,temperatura,73.27,C,2025-03-22T16:35:02.047273+00:00
Plataforma C,SensorBox 3,umidade,43.83,%,2025-03-22T16:35:02.047273+00:00
Plataforma C,SensorBox 3,pressao,68.97,Pa,2025-03-22T16:35:02.047273+00:00
Plataforma B,SensorBox 2,temperatura,18.92,C,2025-03-22T16:35:02.047284+00:00
Plataforma B,SensorBox 2,umidade,46.89,%,2025-03-22T16:35:02.047284+00:00
Plataforma B,SensorBox 2,pressao,27.87,Pa,2025-03-22T16:35:02.047284+00:00
Plataforma C,SensorBox 2,temperatura,26.52,C,2025-03-22T16:35:02.047291+00:00
Plataforma C,SensorBox 2,umidade,13.25,%,2025-03-22T16:35:02.047291+00:00
Plataforma C,SensorBox 2,pressao,64.91,Pa,2025-03-22T16:35:02.047291+00:00
Plataforma A,SensorBox 2,temperatura,81.51,C,2025-03-22T16:35:02.047297+00:00
Plataforma A,SensorBox 2,umidade,56.76,%,2025-03-22T16:35:02.047297+00:00
Plataforma A,SensorBox 2,pressao,66.99,Pa,2025-03-22T16:35:02.047297+00:00
Plataforma A,SensorBox 3,temperatura,25.03,C,2025-03-22T16:35:02.047303+00:00
Plataforma A,SensorBox 3,umidade,85.94,%,2025-03-22T16:35:02.047303+00:00
Plataforma A,SensorBox 3,pressao,29.02,Pa,2025-03-22T16:35:02.047303+00:00
Plataforma C,SensorBox 3,temperatura,32.43,C,2025-03-22T16:35:02.047310+00:00
Plataforma C,SensorBox 3,umidade,60.87,%,2025-03-22T16:35:02.047310+00:00
Plataforma C,SensorBox 3,pressao,48.29,Pa,2025-03-22T16:35:02.047310+00:00
Plataforma B,SensorBox 2,temperatura,72.85,C,2025-03-22T16:35:02.047316+00:00
Plataforma B,SensorBox 2,umidade,21.95,%,2025-03-22T16:35:02.047316+00:00
Plataforma B,SensorBox 2,pressao,46.96,Pa,2025-03-22T16:35:02.047316+00:00
Plataforma A,SensorBox 2,temperatura,24.9,C,2025-03-22T16:35:02.047323+00:00
Plataforma A,SensorBox 2,umidade,46.54,%,2025-03-22T16:35:02.047323+00:00
Plataforma A,SensorBox 2,pressao,56.68,Pa,2025-03-22T16:35:02.047323+00:00
Plataforma A,SensorBox 2,temperatura,84.54,C,2025-03-22T16:35:02.047329+00:00
Plataforma A,SensorBox 2,umidade,23.97,%,2025-03-22T16:35:02.047329+00:00
Plataforma A,SensorBox 2,pressao,63.72,Pa,2025-03-22T16:35:02.047329+00:00
Plataforma A,SensorBox 2,temperatura,29.31,C,2025-03-22T16:35:02.047335+00:00
Plataforma A,SensorBox 2,umidade,75.23,%,2025-03-22T16:35:02.047335+00:00
Plataforma A,SensorBox 2,pressao,66.81,Pa,2025-03-22T16:35:02.047335+00:00
Plataforma B,SensorBox 3,temperatura,64.67,C,2025-03-22T16:35:02.047340+00:00
Plataforma B,SensorBox 3,umidade,69.19,%,2025-03-22T16:35:02.047340+00:00
Plataforma B,SensorBox 3,pressao,98.39,Pa,2025-03-22T16:35:02.047340+00:00
Plataforma B,SensorBox 1,temperatura,40.74,C,2025-03-22T16:35:02.047346+00:00
Plataforma B,SensorBox 1,umidade,25.73,%,2025-03-22T16:35:02.047346+00:00
Plataforma B,SensorBox 1,pressao,94.84,Pa,2025-03-22T16:35:02.047346+00:00
Plataforma C,SensorBox 1,temperatura,30.43,C,2025-03-22T16:35:02.047351+00:00
Plataforma C,SensorBox 1,umidade,25.45,%,2025-03-22T16:35:02.047351+00:00
Plataforma C,SensorBox 1,pressao,75.02,Pa,2025-03-22T16:35:02.047351+00:00
Plataforma B,SensorBox 3,temperatura,38.01,C,2025-03-22T16:35:02.047360+00:00
Plataforma B,SensorBox 3,umidade,72.41,%,2025-03-22T16:35:02.047360+00:00
Plataforma B,SensorBox 3,pressao,89.53,Pa,2025-03-22T16:35:02.047360+00:00
Plataforma C,SensorBox 2,temperatura,74.77,C,2025-03-22T16:35:02.047366+00:00
Plataforma C,SensorBox 2,umidade,55.64,%,2025-03-22T16:35:02.047366+00:00
Plataforma C,SensorBox 2,pressao,21.59,Pa,2025-03-22T16:35:02.047366+00:00
Plataforma C,SensorBox 2,temperatura,39.37,C,2025-03-22T16:35:02.047373+00:00
Plataforma C,SensorBox 2,umidade,81.12,%,2025-03-22T16:35:02.047373+00:00
Plataforma C,SensorBox 2,pressao,17.64,Pa,2025-03-22T16:35:02.047373+00:00
Plataforma C,SensorBox 3,temperatura,73.91,C,2025-03-22T16:35:02.047379+00:00
Plataforma C,SensorBox 3,umidade,29.83,%,2025-03-22T16:35:02.047379+00:00
Plataforma C,SensorBox 3,pressao,62.48,Pa,2025-03-22T16:35:02.047379+00:00
Plataforma A,SensorBox 1,temperatura,47.72,C,2025-03-22T16:35:02.047387+00:00
Plataforma A,SensorBox 1,umidade,34.94,%,2025-03-22T16:35:02.047387+00:00
Plataforma A,SensorBox 1,pressao,80.3,Pa,2025-03-22T16:35:02.047387+00:00
Plataforma B,SensorBox 3,temperatura,89.63,C,2025-03-22T16:35:02.047393+00:00
Plataforma B,SensorBox 3,umidade,78.1,%,2025-03-22T16:35:02.047393+00:00
Plataforma B,SensorBox 3,pressao,85.03,Pa,2025-03-22T16:35:02.047393+00:00
Plataforma C,SensorBox 3,temperatura,85.49,C,2025-03-22T16:35:02.047399+00:00
Plataforma C,SensorBox 3,umidade,60.52,%,2025-03-22T16:35:02.047399+00:00
Plataforma C,SensorBox 3,pressao,92.68,Pa,2025-03-22T16:35:02.047399+00:00
Plataforma A,SensorBox 2,temperatura,99.75,C,2025-03-22T16:35:02.047404+00:00
Plataforma A,SensorBox 2,umidade,88.78,%,2025-03-22T16:35:02.047404+00:00
Plataforma A,SensorBox 2,pressao,18.44,Pa,2025-03-22T16:35:02.047404+00:00
Plataforma A,SensorBox 1,temperatura,90.75,C,2025-03-22T16:35:02.047411+00:00
Plataforma A,SensorBox 1,umidade,69.38,%,2025-03-22T16:35:02.047411+00:00
Plataforma A,SensorBox 1,pressao,42.21,Pa,2025-03-22T16:35:02.047411+00:00
Plataforma A,SensorBox 3,temperatura,64.76,C,2025-03-22T16:35:02.047416+00:00
Plataforma A,SensorBox 3,umidade,39.95,%,2025-03-22T16:35:02.047416+00:00
Plataforma A,SensorBox 3,pressao,47.26,Pa,2025-03-22T16:35:02.047416+00:00
Plataforma B,SensorBox 3,temperatura,13.36,C,2025-03-22T16:35:02.047423+00:00
Plataforma B,SensorBox 3,umidade,25.8,%,2025-03-22T16:35:02.047423+00:00
Plataforma B,SensorBox 3,pressao,41.46,Pa,2025-03-22T16:35:02.047423+00:00
Plataforma C,SensorBox 3,temperatura,76.49,C,2025-03-22T16:35:02.047429+00:00
Plataforma C,SensorBox 3,umidade,68.29,%,2025-03-22T16:35:02.047429+00:00
Plataforma C,SensorBox 3,pressao,20.38,Pa,2025-03-22T16:35:02.047429+00:00
Plataforma C,SensorBox 3,temperatura,76.96,C,2025-03-22T16:35:02.047434+00:00
Plataforma C,SensorBox 3,umidade,36.72,%,2025-03-22T16:35:02.047434+00:00
Plataforma C,SensorBox 3,pressao,58.38,Pa,2025-03-22T16:35:02.047434+00:00
Plataforma C,SensorBox 2,temperatura,62.53,C,2025-03-22T16:35:02.047440+00:00
Plataforma C,SensorBox 2,umidade,25.75,%,2025-03-22T16:35:02.047440+00:00
Plataforma C,SensorBox 2,pressao,45.5,Pa,2025-03-22T16:35:02.047440+00:00
Plataforma C,SensorBox 3,temperatura,44.4,C,2025-03-22T16:35:02.047445+00:00
Plataforma C,SensorBox 3,umidade,72.58,%,2025-03-22T16:35:02.047445+00:00
Plataforma C,SensorBox 3,pressao,59.58,Pa,2025-03-22T16:35:02.047445+00:00
Plataforma B,SensorBox 2,temperatura,16.04,C,2025-03-22T16:35:02.047451+00:00
Plataforma B,SensorBox 2,umidade,50.9,%,2025-03-22T16:35:02.047451+00:00
Plataforma B,SensorBox 2,pressao,73.49,Pa,2025-03-22T16:35:02.047451+00:00
Plataforma A,SensorBox 1,temperatura,80.68,C,2025-03-22T16:35:02.047456+00:00
Plataforma A,SensorBox 1,umidade,55.68,%,2025-03-22T16:35:02.047456+00:00
Plataforma A,SensorBox 1,pressao,36.52,Pa,2025-03-22T16:35:02.047456+00:00
Plataforma B,SensorBox 2,temperatura,96.61,C,2025-03-22T16:35:02.047463+00:00
Plataforma B,SensorBox 2,umidade,67.14,%,2025-03-22T16:35:02.047463+00:00
Plataforma B,SensorBox 2,pressao,64.29,Pa,2025-03-22T16:35:02.047463+00:00
Plataforma C,SensorBox 3,temperatura,25.72,C,2025-03-22T16:35:02.047470+00:00
Plataforma C,SensorBox 3,umidade,94.4,%,2025-03-22T16:35:02.047470+00:00
Plataforma C,SensorBox 3,pressao,37.8,Pa,2025-03-22T16:35:02.047470+00:00
Plataforma B,SensorBox 3,temperatura,81.84,C,2025-03-22T16:35:02.047476+00:00
Plataforma B,SensorBox 3,umidade,13.65,%,2025-03-22T16:35:02.047476+00:00
Plataforma B,SensorBox 3,pressao,95.29,Pa,2025-03-22T16:35:02.047476+00:00
Plataforma C,SensorBox 2,temperatura,14.55,C,2025-03-22T16:35:02.047481+00:00
Plataforma C,SensorBox 2,umidade,95.28,%,2025-03-22T16:35:02.047481+00:00
Plataforma C,SensorBox 2,pressao,14.6,Pa,2025-03-22T16:35:02.047481+00:00
Plataforma B,SensorBox 1,temperatura,77.84,C,2025-03-22T16:35:02.047487+00:00
Plataforma B,SensorBox 1,umidade,61.85,%,2025-03-22T16:35:02.047487+00:00
Plataforma B,SensorBox 1,pressao,57.93,Pa,2025-03-22T16:35:02.047487+00:00
Plataforma A,SensorBox 3,temperatura,62.49,C,2025-03-22T16:35:02.047493+00:00
Plataforma A,SensorBox 3,umidade,89.57,%,2025-03-22T16:35:02.047493+00:00
Plataforma A,SensorBox 3,pressao,81.92,Pa,2025-03-22T16:35:02.047493+00:00
Plataforma A,SensorBox 2,temperatura,31.32,C,2025-03-22T16:35:02.047498+00:00
Plataforma A,SensorBox 2,umidade,96.81,%,2025-03-22T16:35:02.047498+00:00
Plataforma A,SensorBox 2,pressao,82.73,Pa,2025-03-22T16:35:02.047498+00:00
Plataforma A,SensorBox 2,temperatura,78.63,C,2025-03-22T16:35:02.047503+00:00
Plataforma A,SensorBox 2,umidade,58.09,%,2025-03-22T16:35:02.047503+00:00
Plataforma A,SensorBox 2,pressao,12.14,Pa,2025-03-22T16:35:02.047503+00:00
Plataforma C,SensorBox 1,temperatura,46.77,C,2025-03-22T16:35:02.047509+00:00
Plataforma C,SensorBox 1,umidade,71.68,%,2025-03-22T16:35:02.047509+00:00
Plataforma C,SensorBox 1,pressao,59.37,Pa,2025-03-22T16:35:02.047509+00:00
Plataforma C,SensorBox 1,temperatura,63.44,C,2025-03-22T16:35:02.047516+00:00
Plataforma C,SensorBox 1,umidade,46.17,%,2025-03-22T16:35:02.047516+00:00
Plataforma C,SensorBox 1,pressao,44.67,Pa,2025-03-22T16:35:02.047516+00:00
Plataforma A,SensorBox 1,temperatura,53.78,C,2025-03-22T16:35:02.047521+00:00
Plataforma A,SensorBox 1,umidade,42.82,%,2025-03-22T16:35:02.047521+00:00
Plataforma A,SensorBox 1,pressao,41.02,Pa,2025-03-22T16:35:02.047521+00:00
Plataforma B,SensorBox 1,temperatura,95.29,C,2025-03-22T16:35:02.047527+00:00
Plataforma B,SensorBox 1,umidade,70.9,%,2025-03-22T16:35:02.047527+00:00
Plataforma B,SensorBox 1,pressao,56.39,Pa,2025-03-22T16:35:02.047527+00:00
Plataforma B,SensorBox 2,temperatura,44.62,C,2025-03-22T16:35:02.047532+00:00
Plataforma B,SensorBox 2,umidade,11.23,%,2025-03-22T16:35:02.047532+00:00
Plataforma B,SensorBox 2,pressao,98.74,Pa,2025-03-22T16:35:02.047532+00:00
Plataforma A,SensorBox 2,temperatura,22.08,C,2025-03-22T16:35:02.047539+00:00
Plataforma A,SensorBox 2,umidade,84.16,%,2025-03-22T16:35:02.047539+00:00
Plataforma A,SensorBox 2,pressao,87.25,Pa,2025-03-22T16:35:02.047539+00:00
Plataforma B,SensorBox 1,temperatura,42.83,C,2025-03-22T16:35:02.047545+00:00
Plataforma B,SensorBox 1,umidade,47.35,%,2025-03-22T16:35:02.047545+00:00
Plataforma B,SensorBox 1,pressao,96.82,Pa,2025-03-22T16:35:02.047545+00:00
